"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R280","2020-02-27 18:00:00","242.000","66.000","3.400","19.300","0.970","991.600","","13.000","11.000","60.000","","21.100","","18.800",""
"C0E610","2020-02-27 18:00:00","850.000","0.000","0.000","16.000","0.890","923.700","","0.000","-99.000","-99.000","-99.000","22.900","","13.000",""
"C0Z310","2020-02-27 18:00:00","59.000","352.000","0.800","20.000","0.890","1015.300","","0.000","-99.000","-99.000","-99.000","21.600","","19.500",""
"C0S700","2020-02-27 18:00:00","507.000","96.000","0.900","17.600","0.880","964.300","","0.000","-99.000","-99.000","-99.000","20.000","","16.800",""
"C0T9G0","2020-02-27 18:00:00","605.000","54.000","0.500","16.100","1.000","954.900","","2.000","-99.000","-99.000","-99.000","17.800","","14.800",""
"C0U520","2020-02-27 18:00:00","517.000","0.000","0.000","15.400","0.990","965.600","","11.500","-99.000","-99.000","-99.000","17.500","","14.300",""
"C0E750","2020-02-27 18:00:00","62.000","10.000","2.200","19.800","0.760","1010.000","","0.000","-99.000","-99.000","-99.000","22.300","","18.200",""
"C0G660","2020-02-27 18:00:00","27.000","352.000","2.800","21.300","0.780","1016.500","","0.000","-99.000","-99.000","-99.000","25.700","","19.100",""
"C0W140","2020-02-27 18:00:00","21.000","75.000","4.600","16.700","0.740","1019.600","","0.000","10.300","81.000","","19.600","","15.100",""
"C0U720","2020-02-27 18:00:00","1260.000","21.000","0.600","12.400","1.000","893.600","","0.500","-99.000","-99.000","-99.000","14.600","","11.700",""
"C0R690","2020-02-27 18:00:00","248.000","35.000","2.300","19.100","0.970","989.700","","6.000","10.200","39.000","","22.400","","18.900",""
"C0X150","2020-02-27 18:00:00","18.000","9.000","3.000","23.300","0.760","1017.200","","0.000","-99.000","-99.000","-99.000","27.100","","20.500",""
"C0Z050","2020-02-27 18:00:00","830.000","0.000","0.000","15.200","0.960","929.900","","0.000","-99.000","-99.000","-99.000","16.900","","14.700",""
"C0I490","2020-02-27 18:00:00","1601.000","191.000","2.100","14.100","0.860","845.900","","0.000","-99.000","-99.000","-99.000","23.200","","12.400",""
"C0I090","2020-02-27 18:00:00","910.000","44.000","0.400","17.700","0.960","917.300","","0.000","-99.000","-99.000","-99.000","21.700","","14.400",""
"C0X240","2020-02-27 18:00:00","394.000","0.000","0.000","20.700","0.810","973.800","","0.000","-99.000","-99.000","-99.000","25.000","","16.000",""
"C0S990","2020-02-27 18:00:00","409.000","24.000","5.800","18.700","0.940","973.900","","3.500","10.900","38.000","","20.400","","18.100",""
"C0E850","2020-02-27 18:00:00","104.000","32.000","1.200","19.700","0.780","1006.600","","0.000","-99.000","-99.000","-99.000","23.100","","17.800",""
"C0T9B0","2020-02-27 18:00:00","558.000","252.000","0.500","16.900","0.870","959.000","","6.000","-99.000","-99.000","-99.000","18.100","","15.400",""
"C0G650","2020-02-27 18:00:00","34.000","326.000","1.400","22.500","0.750","1013.700","","0.000","-99.000","-99.000","-99.000","26.800","","19.700",""
"C0K580","2020-02-27 18:00:00","26.000","350.000","2.400","21.100","0.970","1016.500","","0.000","-99.000","-99.000","-99.000","25.300","","18.800",""
"C0X050","2020-02-27 18:00:00","25.000","324.000","3.400","23.200","0.780","1014.100","","0.000","-99.000","-99.000","-99.000","27.900","","19.100",""
"CM0100","2020-02-27 18:00:00","25.000","75.000","3.200","19.200","0.750","1016.500","","0.000","11.000","79.000","","20.800","","18.000",""
"C0AC70","2020-02-27 18:00:00","71.000","78.000","2.200","18.000","0.950","1013.200","","0.000","-99.000","-99.000","-99.000","19.500","","17.600",""
"CM0130","2020-02-27 18:00:00","11.000","343.000","6.700","22.000","0.770","1017.600","","0.000","-99.000","-99.000","-99.000","22.900","","20.400",""
"C0W110","2020-02-27 18:00:00","16.000","-99.000","-99.000","12.300","0.810","1022.500","","0.000","-99.000","-99.000","-99.000","12.600","","12.000",""
"C0R670","2020-02-27 18:00:00","26.000","51.000","4.300","23.100","0.710","1016.400","","0.000","11.300","62.000","","25.100","","22.900",""
"C0X120","2020-02-27 18:00:00","28.000","347.000","3.200","22.700","0.760","1015.900","","0.000","-99.000","-99.000","-99.000","27.000","","20.000",""
"C0R100","2020-02-27 18:00:00","1006.000","303.000","0.300","16.600","0.960","907.200","","0.000","-99.000","-99.000","-99.000","21.700","","13.800",""
"C0C700","2020-02-27 18:00:00","151.000","69.000","4.500","18.000","0.850","1003.100","","0.000","10.800","53.000","","20.900","","16.800",""
"C0W130","2020-02-27 18:00:00","18.000","22.000","6.800","19.900","0.810","1016.000","","0.000","15.700","23.000","","21.400","","19.600",""
"C0F9R0","2020-02-27 18:00:00","20.000","40.000","4.800","20.000","1.000","1016.800","","0.000","-99.000","-99.000","-99.000","22.300","","18.500",""
"C0V660","2020-02-27 18:00:00","25.000","244.000","1.400","25.300","0.650","1015.800","","0.000","-99.000","-99.000","-99.000","27.200","","20.700",""
"C0G780","2020-02-27 18:00:00","27.000","1.000","2.900","20.800","0.800","1014.700","","0.000","-99.000","-99.000","-99.000","23.800","","18.700",""
"C0C590","2020-02-27 18:00:00","72.000","34.000","3.700","17.700","0.860","1011.500","","0.000","9.500","23.000","","19.100","","16.900",""
"C0I520","2020-02-27 18:00:00","3860.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M790","2020-02-27 18:00:00","15.000","7.000","1.700","21.400","0.770","1015.200","","0.000","-99.000","-99.000","-99.000","25.200","","18.900",""
"C0R130","2020-02-27 18:00:00","1040.000","0.000","0.000","17.200","0.990","901.200","","0.000","-99.000","-99.000","-99.000","21.500","","15.800",""
"C0AH30","2020-02-27 18:00:00","755.000","31.000","4.700","15.200","1.000","936.300","","11.000","-99.000","-99.000","-99.000","16.300","","13.800",""
"C0X170","2020-02-27 18:00:00","50.000","38.000","1.800","24.500","0.680","1011.500","","0.000","-99.000","-99.000","-99.000","28.300","","20.600",""
"C0K291","2020-02-27 18:00:00","8.000","2.000","5.200","21.000","0.830","1017.600","","0.000","11.900","360.000","","23.900","","19.000",""
"C0D480","2020-02-27 18:00:00","223.000","0.000","0.200","17.600","0.880","992.500","","0.000","-99.000","-99.000","-99.000","23.300","","15.800",""
"C0F0C0","2020-02-27 18:00:00","983.000","0.000","0.000","17.200","0.980","908.100","","0.000","-99.000","-99.000","-99.000","23.800","","14.600",""
"C0U860","2020-02-27 18:00:00","5.000","254.000","0.800","19.400","0.900","1022.000","","0.000","-99.000","-99.000","-99.000","21.100","","18.900",""
"C0UA50","2020-02-27 18:00:00","808.000","312.000","1.400","13.900","1.000","930.600","","50.000","-99.000","-99.000","-99.000","15.600","","12.900",""
"C0X320","2020-02-27 18:00:00","30.000","352.000","3.500","23.000","0.740","1013.900","","0.000","-99.000","-99.000","-99.000","27.400","","19.500",""
"C0T960","2020-02-27 18:00:00","120.000","0.000","0.000","19.800","0.930","1007.900","","4.500","-99.000","-99.000","-99.000","21.000","","18.200",""
"C0SA80","2020-02-27 18:00:00","136.000","79.000","1.200","21.400","0.800","1004.600","","0.000","-99.000","-99.000","-99.000","23.100","","19.200",""
"C0E780","2020-02-27 18:00:00","160.000","340.000","1.300","19.100","0.820","1000.200","","0.000","-99.000","-99.000","-99.000","23.800","","17.500",""
"C0F9Q0","2020-02-27 18:00:00","149.000","341.000","4.200","20.200","0.800","1000.300","","0.000","10.000","353.000","","24.500","","17.700",""
"C0F9X0","2020-02-27 18:00:00","166.000","13.000","4.200","19.500","0.860","1000.600","","0.000","9.600","346.000","","22.600","","17.200",""
"C0F0D0","2020-02-27 18:00:00","3171.000","158.000","1.500","4.200","0.970","700.300","","0.000","-99.000","-99.000","-99.000","13.000","","2.300",""
"C0S730","2020-02-27 18:00:00","110.000","28.000","9.600","19.900","0.980","1007.800","","32.500","-99.000","-99.000","-99.000","22.600","","18.900",""
"C0T790","2020-02-27 18:00:00","2830.000","120.000","1.100","6.700","1.000","729.800","","0.000","-99.000","-99.000","-99.000","14.300","","4.200",""
"C0M830","2020-02-27 18:00:00","540.000","314.000","0.700","20.900","0.770","957.700","","0.000","-99.000","-99.000","-99.000","26.000","","14.900",""
"C0V750","2020-02-27 18:00:00","50.000","337.000","1.400","25.200","0.690","1012.900","","0.000","-99.000","-99.000","-99.000","28.000","","21.100",""
"C0K530","2020-02-27 18:00:00","12.000","27.000","6.200","20.500","0.830","1016.900","","0.000","12.900","17.000","","22.800","","18.900",""
"C0M780","2020-02-27 18:00:00","30.000","15.000","2.000","21.700","0.760","1015.000","","0.000","-99.000","-99.000","-99.000","26.600","","19.200",""
"C0V360","2020-02-27 18:00:00","94.000","1.000","0.800","24.000","0.660","1006.800","","0.000","-99.000","-99.000","-99.000","30.000","","19.600",""
"C0K510","2020-02-27 18:00:00","10.000","2.000","3.400","20.900","0.810","1016.300","","0.000","-99.000","-99.000","-99.000","24.200","","18.800",""
"C0D650","2020-02-27 18:00:00","97.000","46.000","4.900","18.000","0.830","1008.500","","0.000","12.500","48.000","","19.400","","17.000",""
"C0V630","2020-02-27 18:00:00","19.000","345.000","2.200","23.100","0.760","1018.000","","0.000","-99.000","-99.000","-99.000","25.600","","20.700",""
"C0U910","2020-02-27 18:00:00","17.000","281.000","1.700","18.200","0.960","1020.600","","4.500","-99.000","-99.000","-99.000","20.400","","17.600",""
"C0U600","2020-02-27 18:00:00","10.000","0.000","0.000","18.200","0.990","1020.900","","0.000","-99.000","-99.000","-99.000","21.400","","17.800",""
"C0G820","2020-02-27 18:00:00","29.000","3.000","0.600","21.500","0.790","1015.000","","0.000","-99.000","-99.000","-99.000","26.100","","19.100",""
"C0R590","2020-02-27 18:00:00","72.000","169.000","3.000","23.800","0.890","1009.400","","0.000","-99.000","-99.000","-99.000","27.100","","20.100",""
"C0A9E0","2020-02-27 18:00:00","26.000","108.000","1.300","19.500","0.760","1019.100","","0.000","-99.000","-99.000","-99.000","21.700","","18.800",""
"C0R480","2020-02-27 18:00:00","57.000","185.000","0.800","23.500","0.810","1011.400","","0.000","-99.000","-99.000","-99.000","27.400","","20.300",""
"C0X300","2020-02-27 18:00:00","70.000","341.000","0.500","22.600","0.740","1009.700","","0.000","-99.000","-99.000","-99.000","26.900","","19.100",""
"C0U970","2020-02-27 18:00:00","7.000","0.000","0.000","18.700","0.900","1022.700","","0.000","-99.000","-99.000","-99.000","20.400","","18.500",""
"C0R340","2020-02-27 18:00:00","230.000","32.000","3.000","19.700","0.930","992.500","","1.000","-99.000","-99.000","-99.000","21.700","","19.100",""
"C0M750","2020-02-27 18:00:00","10.000","12.000","5.000","21.400","0.790","1016.900","","0.000","-99.000","-99.000","-99.000","24.400","","19.000",""
"C0I110","2020-02-27 18:00:00","161.000","277.000","1.300","22.500","0.750","1000.200","","0.000","-99.000","-99.000","-99.000","26.200","","19.400",""
"C0V370","2020-02-27 18:00:00","74.000","5.000","0.600","24.100","0.700","1009.800","","0.000","-99.000","-99.000","-99.000","27.500","","19.800",""
"C0C690","2020-02-27 18:00:00","242.000","99.000","2.000","17.500","0.770","992.500","","0.000","7.600","102.000","","18.900","","15.600",""
"C0A540","2020-02-27 18:00:00","401.000","0.000","0.000","16.100","0.980","974.900","","0.500","-99.000","-99.000","-99.000","17.600","","14.900",""
"C0SA60","2020-02-27 18:00:00","6.000","46.000","1.100","22.200","0.730","1019.400","","0.000","-99.000","-99.000","-99.000","24.800","","20.000",""
"C0H950","2020-02-27 18:00:00","192.000","281.000","0.800","22.900","0.700","995.800","","0.000","-99.000","-99.000","-99.000","27.500","","16.500",""
"C0O960","2020-02-27 18:00:00","112.000","340.000","1.200","23.200","0.730","1004.900","","0.000","-99.000","-99.000","-99.000","27.600","","19.600",""
"C0E880","2020-02-27 18:00:00","507.000","58.000","4.000","16.800","0.990","960.400","","0.000","-99.000","-99.000","-99.000","21.100","","15.100",""
"C0AH10","2020-02-27 18:00:00","30.000","88.000","3.000","19.100","1.000","1017.800","","0.000","8.300","148.000","","20.600","","18.700",""
"C0R680","2020-02-27 18:00:00","13.000","41.000","3.500","21.700","0.890","1018.000","","11.000","18.300","66.000","","24.300","","21.100",""
"C0X210","2020-02-27 18:00:00","38.000","335.000","2.900","22.500","0.780","1011.900","","0.000","-99.000","-99.000","-99.000","26.100","","18.800",""
"C0D430","2020-02-27 18:00:00","87.000","0.000","0.000","19.700","0.810","1008.000","","0.000","-99.000","-99.000","-99.000","23.600","","18.000",""
"C0AD30","2020-02-27 18:00:00","20.000","104.000","2.300","19.800","0.750","1017.000","","0.000","8.800","106.000","","21.600","","19.300",""
"C0R240","2020-02-27 18:00:00","87.000","0.000","0.000","22.800","0.820","1007.300","","0.000","-99.000","-99.000","-99.000","25.800","","19.300",""
"C0AI30","2020-02-27 18:00:00","26.000","87.000","5.900","18.800","0.930","1019.300","","0.000","11.000","95.000","","20.200","","18.700",""
"C0U960","2020-02-27 18:00:00","1885.000","253.000","1.600","9.300","0.990","819.300","","2.500","-99.000","-99.000","-99.000","11.600","","7.800",""
"C0T9E0","2020-02-27 18:00:00","415.000","0.000","0.000","17.000","0.890","975.200","","1.000","-99.000","-99.000","-99.000","19.200","","16.600",""
"C0D550","2020-02-27 18:00:00","1956.000","0.000","0.000","11.200","0.850","815.000","","0.000","-99.000","-99.000","-99.000","17.700","","9.100",""
"C0C630","2020-02-27 18:00:00","209.000","34.000","5.400","17.800","0.840","995.400","","0.000","11.600","40.000","","20.100","","16.400",""
"C0A560","2020-02-27 19:00:00","405.000","151.000","0.500","16.800","0.980","975.500","","1.500","-99.000","-99.000","-99.000","18.900","","16.000",""
"C0X190","2020-02-27 19:00:00","10.000","2.000","0.300","22.100","0.780","1016.600","","0.000","-99.000","-99.000","-99.000","25.700","","20.500",""
"C0S950","2020-02-27 19:00:00","415.000","0.000","0.200","18.900","0.870","973.300","","0.000","-99.000","-99.000","-99.000","21.400","","17.900",""
"C0A880","2020-02-27 19:00:00","6.000","270.000","0.400","18.000","0.950","1020.000","","2.500","-99.000","-99.000","-99.000","19.400","","17.800",""
"C0I530","2020-02-27 19:00:00","3014.000","348.000","0.500","3.400","0.840","704.500","","0.000","-99.000","-99.000","-99.000","10.200","","3.100",""
"C0M670","2020-02-27 19:00:00","43.000","350.000","1.900","20.900","0.770","1013.000","","0.000","-99.000","-99.000","-99.000","25.300","","19.000",""
"C0Z061","2020-02-27 19:00:00","174.000","75.000","0.300","19.000","0.950","1004.900","","1.000","-99.000","-99.000","-99.000","20.800","","18.500",""
"C0M730","2020-02-27 19:00:00","40.000","352.000","1.200","22.200","0.740","1013.100","","0.000","-99.000","-99.000","-99.000","28.700","","22.200",""
"C0U750","2020-02-27 19:00:00","398.000","33.000","3.300","15.700","1.000","975.200","","0.000","-99.000","-99.000","-99.000","16.200","","14.400",""
"C0A650","2020-02-27 19:00:00","287.000","0.000","0.000","16.400","0.990","988.900","","5.500","-99.000","-99.000","-99.000","17.400","","15.400",""
"C0K400","2020-02-27 19:00:00","65.000","346.000","2.400","20.600","0.860","1011.500","","0.000","-99.000","-99.000","-99.000","25.900","","18.900",""
"C0I370","2020-02-27 19:00:00","671.000","0.000","0.000","20.100","0.760","943.200","","0.000","-99.000","-99.000","-99.000","26.300","","13.400",""
"C0S750","2020-02-27 19:00:00","2280.000","0.000","0.000","8.500","1.000","777.800","","0.500","-99.000","-99.000","-99.000","17.600","","6.200",""
"C0R650","2020-02-27 19:00:00","29.000","126.000","0.400","23.200","0.990","1015.800","","0.000","-99.000","-99.000","-99.000","26.500","","20.700",""
"C0E740","2020-02-27 19:00:00","27.000","47.000","1.600","20.100","0.820","1010.200","","0.000","-99.000","-99.000","-99.000","23.300","","18.300",""
"C0AI20","2020-02-27 19:00:00","25.000","73.000","5.400","18.000","0.860","1019.300","","0.000","-99.000","-99.000","-99.000","18.400","","16.600",""
"C0E550","2020-02-27 19:00:00","84.000","39.000","1.700","19.600","0.760","1009.100","","0.000","-99.000","-99.000","-99.000","22.500","","17.700",""
"C0X060","2020-02-27 19:00:00","19.000","4.000","2.900","20.800","0.820","1017.800","","0.000","-99.000","-99.000","-99.000","27.500","","19.700",""
"C0R510","2020-02-27 19:00:00","31.000","177.000","0.800","23.700","0.810","1014.900","","0.000","-99.000","-99.000","-99.000","28.000","","21.000",""
"C0AC60","2020-02-27 19:00:00","55.000","66.000","4.300","19.000","0.990","1014.100","","0.000","11.000","57.000","","22.100","","17.600",""
"C0UA70","2020-02-27 19:00:00","547.000","75.000","5.300","15.300","0.990","960.000","","8.000","-99.000","-99.000","-99.000","16.000","","13.500",""
"C0G740","2020-02-27 19:00:00","24.000","10.000","3.100","20.200","0.830","1015.800","","0.000","-99.000","-99.000","-99.000","23.100","","18.500",""
"C0F9N0","2020-02-27 19:00:00","75.000","335.000","1.900","22.500","0.700","1009.300","","0.000","-99.000","-99.000","-99.000","27.200","","19.500",""
"C0F9T0","2020-02-27 19:00:00","111.000","306.000","2.000","19.400","0.820","1004.900","","0.000","-99.000","-99.000","-99.000","23.800","","18.100",""
"C0S710","2020-02-27 19:00:00","382.000","10.000","3.500","17.300","0.870","978.400","","0.000","-99.000","-99.000","-99.000","19.300","","17.100",""
